country_code,country,year,nominal_house_price_index,real_house_price_index,rent_price_index,price_to_income_ratio,price_to_rent_ratio,nominal_price_yoy_growth_pct,real_price_yoy_growth_pct,rent_yoy_growth_pct,nominal_price_total_growth_pct,rent_total_growth_pct,average_annual_wage,household_disposable_income,interest_rate,population,housing_pressure,true_affordability,financing_pressure,population_growth,demand_pressure
NLD,Netherlands,2011,109.21725,113.666185781922,87.2737806363108,115.361919803667,125.155943885674,-1.984016584700421,-4.622267018040338,1.7098565186378645,-1.984016584700421,1.7098565186378645,43398.162,21901.689341009,2.98858333333333,16693074.0,0.0025166330776865624,200.53324306379258,326.4048530624997,0.46754244107420906,2.45155902577463
NLD,Netherlands,2012,101.8855,104.913339169159,89.2903255354836,107.723595644223,114.137656092477,-6.712996344441935,-7.700484143592234,2.310596475218807,-8.563825968338302,4.059960878307645,44103.878,21740.2123023566,1.93225,16754963.0,0.002310125653803051,213.37886453280007,196.86825737499998,0.3707465742978089,7.083742918739744
NLD,Netherlands,2013,95.7715,96.7343104253243,92.6383053680846,100.926716389843,103.419750918983,-6.000853899720759,-7.795985533018923,3.7495437635855833,-14.050777183472729,7.961734651809826,45153.696,22054.233242533,1.96058333333333,16804430.0,0.002121011312119389,230.27970996103224,187.76800670833302,0.2952378945868084,6.296091794307568
NLD,Netherlands,2014,96.5565000000001,96.672593017267,96.8006651599666,99.0604506866071,99.7653771856872,0.8196592932136371,-0.0638009489972391,4.493130325887851,-13.34628639121217,12.812596091804853,45302.991,22359.9015599551,1.45466666666667,16865008.0,0.0021313493407090957,231.5732401231929,140.45752200000047,0.360488276008164,-0.45917101720547304
NLD,Netherlands,2015,100.0,100.0,100.0,100.0,100.0,3.566305738091069,3.4419341396363157,3.305075264458557,-10.255950030512972,16.54113730042863,45930.571,22710.0895280832,0.690333333333334,16939925.0,0.0021771991469472477,227.10089528083202,69.0333333333334,0.4442156208879444,-3.1220901172031246
NLD,Netherlands,2016,105.2935,104.545107009925,102.08119489594,102.10024535844,103.143496353247,5.293499999999995,4.545107009925009,2.0811948959400084,-5.50534874537818,18.966585501595578,46380.761,23802.729878455,0.291083333333334,17030314.0,0.0022701977658365715,226.06077182784313,30.649182958333405,0.5335855973388259,-4.7599144026611695
NLD,Netherlands,2017,113.79175,110.795142802464,103.916744804163,108.08714091667,109.499782699731,8.071011031070285,5.978314979337718,1.7981273731113134,2.1213249811537382,21.10575624035565,46678.463,24635.4730672024,0.522083333333333,17131295.0,0.0024377784247094853,216.49612618843108,59.40877614583329,0.5929485504495124,-7.478062480620772
NLD,Netherlands,2018,124.37875,118.648359893342,105.949444702528,112.841328904121,117.385353636267,9.30383793201177,7.08805177938121,1.9560850392261075,11.622527551423346,23.474687819814875,47173.182,26331.0589370117,0.576916666666667,17231622.0,0.002636641089846345,211.70062359536257,71.7561738541667,0.5856358202926293,-8.71820211171914
NLD,Netherlands,2019,133.38125,124.342882514197,108.544494572775,115.945414177599,122.877452711591,7.237972724440467,4.799495438431722,2.4493284297365303,19.70173564992641,26.498988452114,48060.149,27862.3332214236,-0.0701666666666667,17344876.0,0.0027752983037984337,208.89242844420488,-9.358917708333337,0.6572451508047195,-6.580727573635747
NLD,Netherlands,2020,144.0405,131.575181988253,111.501444424928,120.814786818369,129.171051452572,7.991565531137268,5.816416129190394,2.724182247834306,29.267778296298964,29.945051439216464,49746.284,29584.1274978051,-0.376833333333334,17441500.0,0.002895502707297695,205.38756459332686,-54.2792617500001,0.5570751846251332,-7.434490346512135
